41.896141052246094,-87.66206741333008,20151111 10:44
41.89616458820847,-87.66158453023658,20151111 10:44
41.89616458820847,-87.66158453023658,20151111 10:44
41.89616458820847,-87.66158453023658,20151111 10:44
41.89616458820847,-87.66158453023658,20151111 10:44
41.89616458820847,-87.66158453023658,20151111 10:44
41.89616458820847,-87.66158453023658,20151111 10:44
41.89620035344904,-87.65961858575994,20151111 10:45
41.89620035344904,-87.65961858575994,20151111 10:45
41.89620035344904,-87.65961858575994,20151111 10:45
41.89620035344904,-87.65961858575994,20151111 10:45
41.89620035344904,-87.65961858575994,20151111 10:45
41.89618056161063,-87.65934767041888,20151111 10:45
41.89618056161063,-87.65934767041888,20151111 10:45
41.89618056161063,-87.65934767041888,20151111 10:45
41.89618056161063,-87.65934767041888,20151111 10:45
41.89618056161063,-87.65934767041888,20151111 10:45
41.89618056161063,-87.65934767041888,20151111 10:45
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65591531429651,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:46
41.89622116088867,-87.65570696662454,20151111 10:47
41.89622116088867,-87.65570696662454,20151111 10:47
41.89622116088867,-87.65570696662454,20151111 10:47
41.89622116088867,-87.65570696662454,20151111 10:47
41.89622116088867,-87.65570696662454,20151111 10:47
41.89631256103516,-87.65507507324219,20151111 10:47
41.89631256103516,-87.65507507324219,20151111 10:47
41.89631256103516,-87.65507507324219,20151111 10:47
41.89631812803207,-87.653872213056,20151111 10:47
41.89631812803207,-87.653872213056,20151111 10:47
41.89631812803207,-87.653872213056,20151111 10:47
41.89631812803207,-87.653872213056,20151111 10:47
41.89631812803207,-87.653872213056,20151111 10:47
41.89631812803207,-87.653872213056,20151111 10:47
41.896331787109375,-87.6488280523391,20151111 10:48
41.896331787109375,-87.6488280523391,20151111 10:48
41.896331787109375,-87.6488280523391,20151111 10:48
41.896331787109375,-87.6488280523391,20151111 10:48
41.896331787109375,-87.6488280523391,20151111 10:48
41.896331787109375,-87.6488280523391,20151111 10:48
41.896331787109375,-87.6488280523391,20151111 10:48
41.896324157714844,-87.64741381476907,20151111 10:49
41.896324157714844,-87.64741381476907,20151111 10:49
41.896324157714844,-87.64741381476907,20151111 10:49
41.896324157714844,-87.64741381476907,20151111 10:49
41.896324157714844,-87.64741381476907,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.89641580826197,-87.64693470490285,20151111 10:49
41.896484375,-87.6425154209137,20151111 10:51
41.89648857669554,-87.6422590172809,20151111 10:51
41.89648857669554,-87.6422590172809,20151111 10:51
41.89648857669554,-87.6422590172809,20151111 10:51
41.89648857669554,-87.6422590172809,20151111 10:51
41.89648857669554,-87.6422590172809,20151111 10:51
41.89648857669554,-87.6422590172809,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896504413650696,-87.63978052713784,20151111 10:51
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896536182712865,-87.63804791424725,20151111 10:52
41.896522521972656,-87.63751433325595,20151111 10:53
41.896522521972656,-87.63751433325595,20151111 10:53
41.896522521972656,-87.63751433325595,20151111 10:53
41.896522521972656,-87.63751433325595,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89653523763021,-87.63698832194011,20151111 10:53
41.89656242957482,-87.63633141150841,20151111 10:54
41.89656242957482,-87.63633141150841,20151111 10:54
41.89656242957482,-87.63633141150841,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.6358641404372,20151111 10:54
41.89657974243164,-87.63444006247599,20151111 10:55
41.89657974243164,-87.63444006247599,20151111 10:55
41.89657974243164,-87.63444006247599,20151111 10:55
41.89657974243164,-87.63444006247599,20151111 10:55
41.89657974243164,-87.63444006247599,20151111 10:55
41.89657974243164,-87.63444006247599,20151111 10:55
41.896591362586385,-87.63401630108173,20151111 10:56
41.896591362586385,-87.63401630108173,20151111 10:56
41.896591362586385,-87.63401630108173,20151111 10:56
41.896591362586385,-87.63401630108173,20151111 10:56
41.896591362586385,-87.63401630108173,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:56
41.89660797119141,-87.63304214477539,20151111 10:57
41.89660797119141,-87.63304214477539,20151111 10:57
41.89660797119141,-87.63304214477539,20151111 10:57
41.89660797119141,-87.63304214477539,20151111 10:57
41.89658737182617,-87.63269293112833,20151111 10:57
41.89658737182617,-87.63269293112833,20151111 10:57
41.89658737182617,-87.63269293112833,20151111 10:57
41.89658737182617,-87.63269293112833,20151111 10:57
41.89658737182617,-87.63269293112833,20151111 10:57
41.89658737182617,-87.63269293112833,20151111 10:57
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896610260009766,-87.6315408186479,20151111 10:58
41.896690368652344,-87.62884140014648,20151111 10:59
41.896690368652344,-87.62884140014648,20151111 10:59
41.896690368652344,-87.62884140014648,20151111 10:59
41.896690368652344,-87.62884140014648,20151111 10:59
41.896690368652344,-87.62884140014648,20151111 10:59
41.89668629964193,-87.62878646850587,20151111 10:59
41.89668629964193,-87.62878646850587,20151111 10:59
41.89668629964193,-87.62878646850587,20151111 10:59
41.89668629964193,-87.62878646850587,20151111 10:59
41.89668629964193,-87.62878646850587,20151111 10:59
41.89668629964193,-87.62878646850587,20151111 10:59
41.89668609619141,-87.62802795410157,20151111 11:00
41.89668609619141,-87.62802795410157,20151111 11:00
41.89668609619141,-87.62802795410157,20151111 11:00
41.89668609619141,-87.62802795410157,20151111 11:00
41.89668609619141,-87.62802795410157,20151111 11:00
41.89668609619141,-87.62802795410157,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89669829723882,-87.6270772896561,20151111 11:00
41.89673808363617,-87.62673887659292,20151111 11:01
41.89673808363617,-87.62673887659292,20151111 11:01
41.89673808363617,-87.62673887659292,20151111 11:01
41.89673808363617,-87.62673887659292,20151111 11:01
41.89673808363617,-87.62673887659292,20151111 11:01
41.89673808363617,-87.62673887659292,20151111 11:01
41.89673808363617,-87.62673887659292,20151111 11:01
41.896763392857146,-87.62579127720424,20151111 11:01
41.896763392857146,-87.62579127720424,20151111 11:01
41.896763392857146,-87.62579127720424,20151111 11:01
41.896763392857146,-87.62579127720424,20151111 11:01
41.896763392857146,-87.62579127720424,20151111 11:01
41.89679723390391,-87.62533193239024,20151111 11:02
41.89679723390391,-87.62533193239024,20151111 11:02
41.89679723390391,-87.62533193239024,20151111 11:02
41.89679723390391,-87.62533193239024,20151111 11:02
41.89679723390391,-87.62533193239024,20151111 11:02
41.89679723390391,-87.62533193239024,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.89680773591342,-87.62495537326761,20151111 11:02
41.896816122120825,-87.62468324858567,20151111 11:03
41.896816122120825,-87.62468324858567,20151111 11:03
41.896816122120825,-87.62468324858567,20151111 11:03
41.896816122120825,-87.62468324858567,20151111 11:03
41.896816122120825,-87.62468324858567,20151111 11:03
41.896816122120825,-87.62468324858567,20151111 11:03
41.896816122120825,-87.62468324858567,20151111 11:04
41.896816122120825,-87.62468324858567,20151111 11:04
41.896816122120825,-87.62468324858567,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89665768597577,-87.62420602746911,20151111 11:04
41.89662515892173,-87.62103516200803,20151111 11:05
41.89662515892173,-87.62103516200803,20151111 11:05
41.89662515892173,-87.62103516200803,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89657157897949,-87.62050994873047,20151111 11:05
41.89567263373013,-87.6204464353364,20151111 11:06
41.89567263373013,-87.6204464353364,20151111 11:06
41.89567263373013,-87.6204464353364,20151111 11:06
41.89567263373013,-87.6204464353364,20151111 11:06
41.89567263373013,-87.6204464353364,20151111 11:06
41.89567263373013,-87.6204464353364,20151111 11:06
41.89567263373013,-87.6204464353364,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.89548267301966,-87.62038984455046,20151111 11:06
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.894773695203995,-87.62064573499892,20151111 11:07
41.8938786315918,-87.62012969970704,20151111 11:08
41.8938786315918,-87.62012969970704,20151111 11:08
41.8938786315918,-87.62012969970704,20151111 11:08
41.8938786315918,-87.62012969970704,20151111 11:08
41.8938786315918,-87.62012969970704,20151111 11:08
41.8938786315918,-87.62012969970704,20151111 11:08
41.89297762784091,-87.62010955810547,20151111 11:09
41.89297762784091,-87.62010955810547,20151111 11:09
41.89297762784091,-87.62010955810547,20151111 11:09
41.89297762784091,-87.62010955810547,20151111 11:09
41.89297762784091,-87.62010955810547,20151111 11:09
41.89297762784091,-87.62010955810547,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
41.8922368099815,-87.62015533447266,20151111 11:09
